id	document	topic	topic_prob	topic_word	plot_x	plot_y	td_x	td_y	td_z
182	182	Landmark Analysis of the Risk of Clinical Endpoints for Patients With and Without DM Treated With>12 Months Versus12Months of Clopidogrel After IndexPercutaneous Coronary Revascularization With BMS	7	10	patient(57),outcom(24),hospit(22),clinic(21),acut(21),legend(20),myocardi(18),infarct(17),therapi(13),versus(11)	1.8213387	-4.8479304	-3.052001	-8.7260065	87.224556
183	183	Protective Role of Angina 48 Hours Before Acute Myocardial Infarction in Adult and Elderly Patients: Adjusted Regression Model for In-Hospital Death and Congestive Heart Failure or Shock and Combined End Points  (in-hospital death, congestive heart failure or shock)   a	0	15	regress(33),model(31),hazard(24),ventricular(23),multivari(23),analysi(23),proport(21),death(21),valu(21),mortal(20)	15.706685	6.9031124	-148.39412	13.815693	92.081276
184	184	Protective Role of Angina 48 Hours Before Acute Myocardial Infarction in Adult and Elderly Patients: Unadjusted Regression Model for In-Hospital Death and Congestive Heart Failure or Shock and Combined End Points  (in-hospital death, congestive heart failure or shock)	0	15	regress(33),model(31),hazard(24),ventricular(23),multivari(23),analysi(23),proport(21),death(21),valu(21),mortal(20)	15.707198	6.905102	113.446785	-6.3256307	-146.54643
185	185	In-Hospital Clinical Outcomes of Patients Undergoing Isolated Tricuspid Valve Surgery From 2004 to 2013  (Unweighted)	7	10	patient(57),outcom(24),hospit(22),clinic(21),acut(21),legend(20),myocardi(18),infarct(17),therapi(13),versus(11)	0.54297453	-5.929781	-34.374767	15.926063	91.52125
186	186	Short-Term and Long-Term Major Adverse Clinical Events in PCI Patients	7	6	patient(57),outcom(24),hospit(22),clinic(21),acut(21),legend(20),myocardi(18),infarct(17),therapi(13),versus(11)	-4.381438	-1.324014	23.687082	-51.64425	21.935123
187	187	Early and Systematic Versus Guided or Delayed PCI  (Stent Era and Balloon Era)  After Fibrinolysis for STEMI	7	5	patient(57),outcom(24),hospit(22),clinic(21),acut(21),legend(20),myocardi(18),infarct(17),therapi(13),versus(11)	2.283019	-3.505485	8.745503	5.3415146	-7.447194
188	188	Effect of Surgery on Exercise Parameters in Patients Undergoing Mitral Valve Replacement and Patients Undergoing Mitral Valve Repair legend	7	15	patient(57),outcom(24),hospit(22),clinic(21),acut(21),legend(20),myocardi(18),infarct(17),therapi(13),versus(11)	0.69429535	-6.7782254	-146.19125	-72.050674	-28.241343
189	189	Individual Event Rates  (Event/Month)  and Therapy Episodes  (Episode/Month)  of Patients Pre- and Post-CRT Implantation	7	7	patient(57),outcom(24),hospit(22),clinic(21),acut(21),legend(20),myocardi(18),infarct(17),therapi(13),versus(11)	-5.58882	-6.6053	-7.7167516	-3.108589	122.18693
190	190	Complications of Thrombolytic Therapy of Prosthetic Valve Thrombosis in 107 Patients	7	6	patient(57),outcom(24),hospit(22),clinic(21),acut(21),legend(20),myocardi(18),infarct(17),therapi(13),versus(11)	-1.1380326	-5.393056	71.97364	-26.250502	-25.92919
191	191	Clinical Outcomes in Surgically and Nonsurgically Treated Patients After Acute Myocardial Infarction	7	9	patient(57),outcom(24),hospit(22),clinic(21),acut(21),legend(20),myocardi(18),infarct(17),therapi(13),versus(11)	2.3601205	-7.899455	-53.792435	-111.920746	-66.3165
192	192	Effects of aspirin on bleeding episodes and related complications in elective-arthroplasty patients up to day 35	7	7	patient(57),outcom(24),hospit(22),clinic(21),acut(21),legend(20),myocardi(18),infarct(17),therapi(13),versus(11)	-1.4772912	-4.8513455	-71.59981	3.9623864	98.18838
193	193	Hierarchical Incidence of MACE During Hospitalization and 12-Month Follow-Up in Patients With Successful Recanalization of a CTO	7	5	patient(57),outcom(24),hospit(22),clinic(21),acut(21),legend(20),myocardi(18),infarct(17),therapi(13),versus(11)	-2.746191	-4.6721163	30.773588	-72.17405	54.492146
194	194	1-Year Clinical Outcomes in Patients With In-Hospital Versus Out-of-Hospital Definite/Probable Stent Thrombosis	7	10	patient(57),outcom(24),hospit(22),clinic(21),acut(21),legend(20),myocardi(18),infarct(17),therapi(13),versus(11)	2.1452408	-6.3102026	-25.639599	2.1491294	55.6675
195	195	30-Day and 1-Year Event Rates According to the Occurrence of Major VC Versus No Major VC Up to 30 Days	4	6	year(36),death(34),caus(33),efficaci(19),rat(19),specif(17),mortal(16),adjust(16),relat(16),chang(13)	-4.8751926	-0.11795874	32.75873	-21.722843	9.40208
196	196	In-Hospital Invasive Coronary Procedures, Medications, Complications and Mortality of Patients Treated or Not Treated by Acute Reperfusion legend	7	12	patient(57),outcom(24),hospit(22),clinic(21),acut(21),legend(20),myocardi(18),infarct(17),therapi(13),versus(11)	2.4161232	-11.362492	-83.9606	38.47167	22.450111
197	197	Ischemic and Bleeding Outcomes in all Randomized Patients, According to Acute Myocardial Infarction Status, From12 to 30 Months After Coronary Stent Treatment	7	13	patient(57),outcom(24),hospit(22),clinic(21),acut(21),legend(20),myocardi(18),infarct(17),therapi(13),versus(11)	5.0080338	-12.972478	-9.16823	70.297714	82.50582
198	198	Reported Cause of Death and Procedures Performed in Post-Lytic NQMI Patients Randomized to Invasive  (INV)  and Conservative  (CON)  Management Strategies legend	7	12	patient(57),outcom(24),hospit(22),clinic(21),acut(21),legend(20),myocardi(18),infarct(17),therapi(13),versus(11)	5.3704104	-6.2338767	-115.08095	-14.629352	46.48549
199	199	Study Endpoints in Matched Patients: Admission Rate, Length of Stay, MACE, Additional Patient Follow-Up, and Downstream Resource Utilization With CCTA Versus Standard Evaluation  (Both, n= 894)	7	15	patient(57),outcom(24),hospit(22),clinic(21),acut(21),legend(20),myocardi(18),infarct(17),therapi(13),versus(11)	-3.7006059	-5.173137	-121.49745	43.053516	118.26955
200	200	5-year relative survival  (%)  by use of state-specific and race-specific life tables and age-standardised to ICSS weights  *   with 95% CIs     for adults  (aged 1599 years)  diagnosed with cancer of the breast  (women) , colon, rectum, or prostate during 199094 and followed up to Dec 31, 1999, by ra US populations	2	18	cancer(27),year(25),health(15),incid(14),surviv(13),develop(13),standardis(13),ratio(13),type(12),countri(12)	5.23209	24.685549	-124.25088	91.59796	105.120895
201	201	Decomposition analysis of the change of global disability-adjusted life years  (thousands)  by level 1 causes from 1990 to 2010 into total population growth, population ageing, and changes in age-specific, sex-specific, and cause-specific disability-adjusted-life-year rates	4	25	year(36),death(34),caus(33),efficaci(19),rat(19),specif(17),mortal(16),adjust(16),relat(16),chang(13)	-30.50427	-1.0752393	115.293465	-109.83545	25.390877
202	202	Global all-age attributable deaths and DALYs, in 2006 and 2016, and percentage change of deaths, age-standardised death rates, DALYs, and age-standardised DALY rates between 2006 and 2016, for all risk-outcome pairs, both sexes combined	4	17	year(36),death(34),caus(33),efficaci(19),rat(19),specif(17),mortal(16),adjust(16),relat(16),chang(13)	-1.3806324	18.1897	112.13017	-122.70276	-62.033825
203	203	40-year trends in the index of net survival for all cancers combined at 1, 5, and 10 years after diagnosis in adults  (1599 years)  in England from 1971 to 2011 and trends in the age-adjusted net survival for 21 selected cancers in England from 1971 to 2011 by sex	2	16	cancer(27),year(25),health(15),incid(14),surviv(13),develop(13),standardis(13),ratio(13),type(12),countri(12)	7.827913	21.741743	54.03414	-89.646774	24.08943
204	204	Age-standardised 5-year net survival  (%)  with 95% CI: adults  (1599 years)  diagnosed with one of eight common malignancies  (oesophagus, stomach, colon, rectum, liver, pancreas, lung, or melanoma of the skin)  by continent, country, and calendar period of diagnosis	2	22	cancer(27),year(25),health(15),incid(14),surviv(13),develop(13),standardis(13),ratio(13),type(12),countri(12)	3.6331487	22.972118	68.860664	-127.05523	-3.396017
205	205	40-year trends in the index of net survival for all cancers combined at 1, 5, and 10 years after diagnosis in adults  (1599 years)  in Wales from 1971 to 2011 and trends in the age-adjusted net survival for 21 selected cancers in Wales from 1971 to 2011 by sex	2	16	cancer(27),year(25),health(15),incid(14),surviv(13),develop(13),standardis(13),ratio(13),type(12),countri(12)	7.826757	21.74169	-93.88154	-131.32924	105.17873
206	206	5-year relative survival  (%) , age-standardised to ICSS weights  *   with 95% CIs for adults  (aged 1599 years)  diagnosed with cancer of the breast  (women) , colon, rectum, or prostate during 199094 and followed up to Dec 31, 1999: continent, country, and region	2	20	cancer(27),year(25),health(15),incid(14),surviv(13),develop(13),standardis(13),ratio(13),type(12),countri(12)	5.108365	24.546423	43.34798	-129.72408	23.34304
207	207	Age-adjusted annual incidence and mortality rates  (per 100000 person-years) , disability-adjusted life-years  (DALYs)  lost, prevalence  (per 100000 people) , and mortality-to-incidence ratio  (MIR)  by age groups in high-income and low-income and middle-income countries, and globally in 1990, 2005, and 2010	4	15	year(36),death(34),caus(33),efficaci(19),rat(19),specif(17),mortal(16),adjust(16),relat(16),chang(13)	2.5719056	15.59716	118.49064	-56.390087	-15.356708
208	208	Observed  (obs)  number of sibling pairs with cancer and standardised incidence ratios  (SIR)  in siblings of children with cancer, followed-up in childhood and adolescence, stratified by type of cancer of index patient	2	19	cancer(27),year(25),health(15),incid(14),surviv(13),develop(13),standardis(13),ratio(13),type(12),countri(12)	-10.570611	-18.29371	111.65589	-75.93334	86.06544
209	209	Male dose-related excess mortality in ever-drinkers as a proportion of all mortality in male ever-drinkers and never-drinkers, by age and underlying cause of death	4	14	year(36),death(34),caus(33),efficaci(19),rat(19),specif(17),mortal(16),adjust(16),relat(16),chang(13)	16.446783	20.902967	98.0753	-83.11019	135.11168
210	210	Female dose-related excess mortality in ever-drinkers as a proportion of all mortality in female ever-drinkers and never-drinkers, by age and underlying cause of death	4	14	year(36),death(34),caus(33),efficaci(19),rat(19),specif(17),mortal(16),adjust(16),relat(16),chang(13)	16.451889	20.903412	-118.02358	38.580605	-69.41636
211	211	Top 10 causes of disability-adjusted life-years  (DALYs)  in males, females, and both for ages 1014 years, 1519 years, and 2024 years, 1990, 2005, and 2013	4	12	year(36),death(34),caus(33),efficaci(19),rat(19),specif(17),mortal(16),adjust(16),relat(16),chang(13)	4.0433607	19.594769	91.37073	-76.21797	7.355325
212	212	Age-standardised and sex-standardised mortality ratios of all-cause, suicide-related, and cancer-related mortality in patients with chronic fatigue syndrome, compared with the general population in England and Wales in 2011	2	8	cancer(27),year(25),health(15),incid(14),surviv(13),develop(13),standardis(13),ratio(13),type(12),countri(12)	-13.625556	-2.7796512	105.291	-44.246075	46.28418
213	213	5-year age-standardised net survival for adults  (aged 1599 years)  diagnosed with one of ten common malignant diseases and children  (aged 014 years)  with ALL, by continent, country, and calendar period of diagnosis	2	18	cancer(27),year(25),health(15),incid(14),surviv(13),develop(13),standardis(13),ratio(13),type(12),countri(12)	3.3929563	22.885439	141.06032	27.383324	-91.98683
214	214	Global life expectancy at birth and at age 50, age-standardised death rates, age-standardised YLL rate, and total deaths, by sex, 19802015	4	11	year(36),death(34),caus(33),efficaci(19),rat(19),specif(17),mortal(16),adjust(16),relat(16),chang(13)	-0.7949121	15.814043	-138.61696	79.34898	-55.08502
215	215	Observed and expected deaths from breast cancer in the initial cohort within 16 years and rate ratios  (intervention centres vs combined comparison centres)  for cases diagnosed within 7 and 10 years of date of entry	2	14	cancer(27),year(25),health(15),incid(14),surviv(13),develop(13),standardis(13),ratio(13),type(12),countri(12)	8.8578415	17.899765	-118.817024	-137.38315	-13.879844
216	216	Life years lost and excess life years lost by cause of death in people with and without mental disorders	4	12	year(36),death(34),caus(33),efficaci(19),rat(19),specif(17),mortal(16),adjust(16),relat(16),chang(13)	2.9937391	18.686085	83.6498	-70.23353	-25.494755
217	217	Adjusted hazard ratios  (HRs)  for mortality in relation to childhood BMI and BMI change during puberty for 37672 Swedish men followed for a mean of 378 years after age 20 years	4	9	year(36),death(34),caus(33),efficaci(19),rat(19),specif(17),mortal(16),adjust(16),relat(16),chang(13)	4.6847014	15.926418	82.051506	-37.88566	10.324653
218	218	Standardised incidence ratios  (SIRs)  for nervous-system tumour types subdivided by age at diagnosis in offspring with a sibling diagnosed with any nervous-system tumour	2	14	cancer(27),year(25),health(15),incid(14),surviv(13),develop(13),standardis(13),ratio(13),type(12),countri(12)	-9.719049	-15.4269	65.59197	-92.34686	105.731255
219	219	Male relative risk of death at ages 1574 years, by proxy-reported alcohol intake  (other drinkers vs reference drinkers, excluding never-drinkers)  and certified cause  (other causes vs control diseases)	4	20	year(36),death(34),caus(33),efficaci(19),rat(19),specif(17),mortal(16),adjust(16),relat(16),chang(13)	14.373529	22.802599	142.3068	-1.7212492	41.30975
220	220	Unadjusted and Adjusted Association of Heart Rate Variability Variables With All-Cause Mortality, Cardiac Mortality, Sudden Cardiac Mortality, Sudden Cardiac Autopsy-Verified Mortality, Sudden Cardiac Mortality for Both Genders, Nonsudden Cardiac Mortality and Nonsudden Cardiac Mortality With Cerebrovascular Mortality legend legend	0	28	regress(33),model(31),hazard(24),ventricular(23),multivari(23),analysi(23),proport(21),death(21),valu(21),mortal(20)	6.9428725	-25.085682	125.79462	-20.815514	4.4055133
221	221	Observed  (O)  and expected  (E)  numbers of cancers, standardised incidence ratio  (SIR)  with 95% CI for colorectal cancer in first-degree relatives of patients with either ulcerative colitis or Crohn's disease in Sweden 195595	2	17	cancer(27),year(25),health(15),incid(14),surviv(13),develop(13),standardis(13),ratio(13),type(12),countri(12)	-8.959729	-17.482916	80.89778	-73.10406	57.071407
222	222	Global deaths, age-standardised death rates per 100000, YLL numbers, and age-standardised YLL rates per 100000, and percent change between 2006 and 2016 for both sexes combined for all GBD causes and levels 1 through 4 of the cause hierarchy	4	16	year(36),death(34),caus(33),efficaci(19),rat(19),specif(17),mortal(16),adjust(16),relat(16),chang(13)	-2.0384846	17.173822	76.473915	-130.94577	-56.119644
223	223	Observed  (obs)  and expected  (exp)  numbers and standardised incidence ratios  (SIRs)  for all cancers in 42277 siblings of children with cancer, stratified by age at diagnosis	2	13	cancer(27),year(25),health(15),incid(14),surviv(13),develop(13),standardis(13),ratio(13),type(12),countri(12)	-9.742683	-17.451506	83.38967	-84.27497	80.083115
224	224	Female relative risk of death at ages 1574 years, by proxy-reported alcohol intake  (other drinkers vs reference drinkers, excluding never-drinkers)  and certified cause  (other causes vs control diseases)	4	20	year(36),death(34),caus(33),efficaci(19),rat(19),specif(17),mortal(16),adjust(16),relat(16),chang(13)	14.372598	22.804659	-108.64166	-39.438423	-7.9209714
225	225	Observed  (obs)  number of sibling pairs with cancer and standardised incidence ratios  (SIR)  in siblings of children with cancer, followed-up in adulthood, stratified by type of cancer of index patient	2	18	cancer(27),year(25),health(15),incid(14),surviv(13),develop(13),standardis(13),ratio(13),type(12),countri(12)	-10.511739	-18.236698	-131.41359	32.8876	-122.67695
226	226	Incidence rates  (per 100 person-years)  and HRs for all incident cancers, lung cancers, and non-lung cancers	2	10	cancer(27),year(25),health(15),incid(14),surviv(13),develop(13),standardis(13),ratio(13),type(12),countri(12)	0.47124314	8.611554	82.22386	-116.899254	58.871998
227	227	Top ten causes of years lost due to disability  (YLDs)  in males, females, and both for ages 1014 years, 1519 years, and 2024 years, 1990, 2005, and 2013	4	11	year(36),death(34),caus(33),efficaci(19),rat(19),specif(17),mortal(16),adjust(16),relat(16),chang(13)	3.9862645	19.579563	93.39166	-91.83047	-7.448959
228	228	Age-adjusted rates for all-cause, cardiovascular disease, and ischaemic heart disease mortality by sex-specific ascorbic acid quintile in men and women	4	12	year(36),death(34),caus(33),efficaci(19),rat(19),specif(17),mortal(16),adjust(16),relat(16),chang(13)	7.980389	-23.634352	148.6722	-55.524654	27.402279
229	229	Death rates  (per 1000 person years) , number of deaths, and mortality ratios for various causes of death among men aged 4455 years, according to diabetic  (NIDDM)  and non-diabetic  (non-DM)  status in the Whitehall, Paris Prospective, and Helsinki Policemen studies	4	19	year(36),death(34),caus(33),efficaci(19),rat(19),specif(17),mortal(16),adjust(16),relat(16),chang(13)	-3.944945	16.352898	111.547966	-69.62935	-56.917973
230	230	Decomposition analysis of the change of global years lived with disability  (thousands)  by level 1 causes from 1990 to 2010 into total population growth, population ageing, and changes in age-specific, sex-specific, and cause-specific years lived with disability rates	4	24	year(36),death(34),caus(33),efficaci(19),rat(19),specif(17),mortal(16),adjust(16),relat(16),chang(13)	-30.534447	-1.2604758	5.039629	-129.62447	-98.43116
231	231	Age-standardised 5-year net survival  (%)  with 95% CI: adults  (1599 years)  diagnosed with one of seven common malignancies  (breast, cervix, ovary, prostate, brain, myeloid, and lymphoid)  and children  (014 years)  diagnosed with one of three common malignancies  (brain, acute lymphoblastic leukaemia, and lymphoma)  by continent, country, and calendar period of diagnosis	2	30	cancer(27),year(25),health(15),incid(14),surviv(13),develop(13),standardis(13),ratio(13),type(12),countri(12)	2.4445658	23.140268	39.75819	-136.39545	-16.967594
232	232	Decomposition analysis of the change of DALY numbers  (thousands)  by level 1 causes from 1990 to 2010 into total population growth, population ageing, and changes in age-specific, sex-specific, and cause-specific DALY rates for the Arab world	4	22	year(36),death(34),caus(33),efficaci(19),rat(19),specif(17),mortal(16),adjust(16),relat(16),chang(13)	-30.6363	-1.8855621	138.45491	-101.571465	42.755478
233	233	Unadjusted breast-cancer incidence and mortality from incident tumours, with unadjusted and adjusted relative risks of breast-cancer death	2	12	cancer(27),year(25),health(15),incid(14),surviv(13),develop(13),standardis(13),ratio(13),type(12),countri(12)	0.4731791	9.822815	104.397285	-128.03813	82.26424
234	234	Relative risks  (95% CIs)  of death from all causes, cardiovascular disease  (CVD) , coronary heart disease  (CHD) , stroke, and external causes by typical dose per occasion in men who drink at least once a month	4	14	year(36),death(34),caus(33),efficaci(19),rat(19),specif(17),mortal(16),adjust(16),relat(16),chang(13)	11.635163	-22.994602	173.73546	-3.2842336	-54.382633
235	235	Substance use disorders as predictors of all-cause mortality, suicide, and deaths from accidents in people with schizophrenia, bipolar disorder, or depression	4	10	year(36),death(34),caus(33),efficaci(19),rat(19),specif(17),mortal(16),adjust(16),relat(16),chang(13)	0.43048602	12.263485	152.08955	-30.371042	-28.348938
236	236	Observed and expected deaths from breast cancer  (diagnosed in all years)  in the initial cohort within 16 years, andrate ratios  (intervention centres vs combined comparison centres)	2	15	cancer(27),year(25),health(15),incid(14),surviv(13),develop(13),standardis(13),ratio(13),type(12),countri(12)	8.84914	17.901815	130.04617	129.2055	31.542238
237	237	Age-standardised death rates, YLLs, and YLDs, and life expectancy at birth and HALE at birth for 1990 and 2010 for both sexes combined	4	12	year(36),death(34),caus(33),efficaci(19),rat(19),specif(17),mortal(16),adjust(16),relat(16),chang(13)	-0.8931528	15.1378145	71.3049	-113.36779	-100.10322
238	238	Deaths  (in thousands)  and age-standardised death rates per 100000 for 231 causes in 1990 and 2010 for all ages, both sexes combined, and percentage change from 1990 to 2010 in China	4	12	year(36),death(34),caus(33),efficaci(19),rat(19),specif(17),mortal(16),adjust(16),relat(16),chang(13)	-2.2678819	16.337387	85.72653	-101.4443	-60.76997
239	239	Cardiovascular disease mortality according to overweight at age 8 years  (childhood)  or at age 20 years  (young adult age) , or both	4	8	year(36),death(34),caus(33),efficaci(19),rat(19),specif(17),mortal(16),adjust(16),relat(16),chang(13)	4.836827	16.417162	60.449474	-50.002285	4.358093
240	240	Crude and adjusted hazard ratios  (95% CI)  for death from any cause, death due to IHD, and admission for or death from IHD related to absolute values of birthweight	0	5	regress(33),model(31),hazard(24),ventricular(23),multivari(23),analysi(23),proport(21),death(21),valu(21),mortal(20)	-4.759542	18.520033	-137.72688	-65.393555	65.15408
241	241	Comparison of time trends in premature mortality before and during the 2008 economic crisis, by cause of death  (ICD-10)   *   and socioeconomic groups     and household car ownership, in the 2001 Spanish Census Cohort of people aged 1074 years	4	10	year(36),death(34),caus(33),efficaci(19),rat(19),specif(17),mortal(16),adjust(16),relat(16),chang(13)	-2.9508247	13.616006	163.93234	-79.57381	-19.410927
242	242	Relative risks  (95% Cis)  of death from all causes, cardiovascular diseases, and coronary heart disease, by frequency of drinking, stratified by typical dose per drinking occasion-drinkers only	4	15	year(36),death(34),caus(33),efficaci(19),rat(19),specif(17),mortal(16),adjust(16),relat(16),chang(13)	11.659639	-23.00288	-169.5926	-27.550165	66.69181
243	243	Relative Rates  (95% CI)  of CVD Mortality, Incident CHD, and Total Mortality in Gender-Specific Quintiles of the Heart Rate-Adjusted QT	4	8	year(36),death(34),caus(33),efficaci(19),rat(19),specif(17),mortal(16),adjust(16),relat(16),chang(13)	7.584315	-23.982939	128.33568	-45.04585	20.061768
244	244	Standardised incidence rates for endometrial and breast cancer per 1000 women over a 5-year period in current users and never users of HRT at recruitment	2	13	cancer(27),year(25),health(15),incid(14),surviv(13),develop(13),standardis(13),ratio(13),type(12),countri(12)	-1.0809819	8.538001	79.570305	-152.62889	41.226124
245	245	Exposure rates and odds ratios for wheeze and skin sensitivity to D pteronyssinus adjusted for age, sex, and urban or rural residence	4	6	year(36),death(34),caus(33),efficaci(19),rat(19),specif(17),mortal(16),adjust(16),relat(16),chang(13)	0.9777761	6.930885	83.27919	-31.75515	-64.545425
246	246	Global deaths, disability-adjusted life-years, and age-standardised rates attributable to ambient particulate matter pollution in 2015	4	12	year(36),death(34),caus(33),efficaci(19),rat(19),specif(17),mortal(16),adjust(16),relat(16),chang(13)	0.2970181	16.389715	53.214935	-89.89698	-24.694414
247	247	Global deaths for 235 causes in 1990 and 2013 for all ages and both sexes combined and age-standardised death rates	4	9	year(36),death(34),caus(33),efficaci(19),rat(19),specif(17),mortal(16),adjust(16),relat(16),chang(13)	-2.004163	16.21757	-82.622055	21.948166	134.35199
248	248	Adjusted incidence rates, hazard ratios, and 95% CIs for cigarette smoking and lung cancer by sex	2	8	cancer(27),year(25),health(15),incid(14),surviv(13),develop(13),standardis(13),ratio(13),type(12),countri(12)	0.414061	7.9917164	-31.53907	36.604687	181.24493
249	249	Crude and adjusted hazard ratios  (95% CI)  for death from any cause, death due to IHD, and admission for or death from IHD in relation to combinations of adverse obstetric outcomes	4	7	year(36),death(34),caus(33),efficaci(19),rat(19),specif(17),mortal(16),adjust(16),relat(16),chang(13)	-4.7591076	18.529028	105.8465	-32.768185	-103.54805
250	250	Diagnostic performance of Xpert MTB/RIF assay compared with smear microscopy, Lwenstein-Jensen medium, and Bactec MGIT960 system	5	12	coronari(47),arteri(17),patient(16),wall(15),detect(15),flow(13),diagnost(13),angiographi(13),comput(12),tomographi(12)	-19.157627	-9.749778	-17.710825	-78.42503	-181.70724
251	251	Subset Intravascular Ultrasound Analyses of Changes in the Cross-sectional Area of Lumen External Elastic Membrane and Plaque+Media  legend	3	12	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	24.792934	2.3557775	-93.80476	-16.242626	-40.447838
252	252	Diagnostic accuracy of PECARN, CATCH, and CHALICE clinical decision rules when analysed using rule-specific inclusion criteria, exclusion criteria, predictor variables, and outcome measures	7	15	patient(57),outcom(24),hospit(22),clinic(21),acut(21),legend(20),myocardi(18),infarct(17),therapi(13),versus(11)	19.438646	5.0099792	-131.76126	-58.47355	20.157879
253	253	Diagnostic performance of Xpert MTB/RIF assay compared with the combined reference standard  (smear microscopy, Lwenstein-Jensen medium, and Bactec MGIT960 system)	5	12	coronari(47),arteri(17),patient(16),wall(15),detect(15),flow(13),diagnost(13),angiographi(13),comput(12),tomographi(12)	-19.168201	-9.927768	12.8752985	156.51999	89.45064
254	254	Per-protocol relative sensitivity and PPV of HPV versus Pap for a CIN2 or worse endpoint in different age groups with different cutoffs of HPV tests	6	4	event(78),advers(70),treatment(66),grade(30),group(29),popul(28),patient(26),safeti(22),emerg(22),relat(17)	12.9390135	13.132734	7.321357	89.56853	50.877323
255	255	values on agreement of goitre diagnosis between examiners A, B, and C, between different classification systems in morning sessions, and between morning and afternoon sessions with the same classification system	1	8	intervent(19),modern(13),women(12),method(12),estim(12),level(11),incom(11),high(9),countri(9),region(8)	14.689717	3.0874538	87.25557	168.24118	-13.294296
256	256	Axial Distribution of the Changes in Lumen, External Elastic Membrane and Plaque Plus Media Cross-Sectional Areas  (according to individual slices)	3	16	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	24.61601	2.2462192	-100.05029	-9.60154	-60.35009
257	257	Proportion of participants reporting at least one severe rotavirus gastroenteritis  (RVGE)  episodes  (per protocol clinical definition)  and vaccine efficacy against severe RVGE during three efficacy periods  (according-to-protocol cohorts for the 2-years' efficacy subset)	4	23	year(36),death(34),caus(33),efficaci(19),rat(19),specif(17),mortal(16),adjust(16),relat(16),chang(13)	-3.8761694	-19.909994	4.118466	-137.07011	-52.27797
258	258	Performance of smear microscopy, clinic-based nurse-administered Xpert MTB/RIF, and laboratory-based technician-administered Xpert MTB/RIF, per treatment site and overall	5	8	coronari(47),arteri(17),patient(16),wall(15),detect(15),flow(13),diagnost(13),angiographi(13),comput(12),tomographi(12)	-19.183716	-8.272621	-41.08449	50.900448	139.08029
259	259	Inclusion and exclusion criteria, predictor variables, and outcome measures of PECARN, CATCH, and CHALICE clinical decision rules  8,9,12	7	12	patient(57),outcom(24),hospit(22),clinic(21),acut(21),legend(20),myocardi(18),infarct(17),therapi(13),versus(11)	19.423218	5.005498	165.14217	80.29003	45.117912
260	260	Efficacy of RIX4414 against severe rotavirus gastroenteritis and severe gastroenteritis during the 2-years' efficacy period  (ATP cohort for the 2-years' efficacy subset)	4	13	year(36),death(34),caus(33),efficaci(19),rat(19),specif(17),mortal(16),adjust(16),relat(16),chang(13)	-2.678415	-19.779074	-24.344866	-121.01991	-42.610832
261	261	Epinephrine-Induced Changes in the max QTc-e, the min QTc-e, the QTc-eD, the max QTc-p, the min QTc-p, and the QTc-pD, Which Are Obtained From all 87-Leads, in the LQT1, LQT2, and Control Patients legend	5	8	coronari(47),arteri(17),patient(16),wall(15),detect(15),flow(13),diagnost(13),angiographi(13),comput(12),tomographi(12)	0.23279892	-3.8334434	-66.30542	29.860435	-34.31312
262	262	Effect of Using Different Cutoff Values for BNP on Sensitivity, Specificity, Positive Predictive Value, Negative Predictive Value, and Accuracy in Predicting Death  (All-Cause Including the Cardiac Death)  in Referred and Not-Referred Groups	0	19	regress(33),model(31),hazard(24),ventricular(23),multivari(23),analysi(23),proport(21),death(21),valu(21),mortal(20)	18.312	13.547791	77.76559	148.43292	54.201393
263	263	Findings for all 441 women who were negative on initial colposcopy and were called back for a second colposcopy, including four-quadrant cervical biopsies and endocervical curettage, because of unsatisfactory or ASC-H+ cytology, positive careHPV  (RLU/cut-off ratio cut-point of 05) , or positive HC2 findings	0	12	regress(33),model(31),hazard(24),ventricular(23),multivari(23),analysi(23),proport(21),death(21),valu(21),mortal(20)	-5.8369346	-13.386232	23.996061	127.90823	137.08972
264	264	Determining Central SBP Cutoff Values Based on the Sensitivity and Specificity Associated With Cuff SBP Cutoff Values for Predicting Cardiovascular Mortality	0	10	regress(33),model(31),hazard(24),ventricular(23),multivari(23),analysi(23),proport(21),death(21),valu(21),mortal(20)	16.574097	14.404855	30.891964	122.355995	32.226326
265	265	Vaccine efficacy against any and severe rotavirus gastroenteritis according to detected rotavirus G types  (according-to-protocol cohort)	4	10	year(36),death(34),caus(33),efficaci(19),rat(19),specif(17),mortal(16),adjust(16),relat(16),chang(13)	-1.6259012	-18.474276	-74.72967	-118.61457	-28.68618
266	266	False-positive recall proportion shown according to double-reading protocols, and comparison of false-positive recall for screening integrating 3D mammography vs standard 2D mammography alone	0	15	regress(33),model(31),hazard(24),ventricular(23),multivari(23),analysi(23),proport(21),death(21),valu(21),mortal(20)	-3.1930404	10.224801	-70.57245	143.67227	79.74966
267	267	Comparisons of Area Under the ROC Curve Along With LR+ and LR for BNP or NT-proBNP Assays to Diagnose or Exclude Acute HF in Various Large Trials of Acute Dyspnea	7	10	patient(57),outcom(24),hospit(22),clinic(21),acut(21),legend(20),myocardi(18),infarct(17),therapi(13),versus(11)	3.996419	-4.4704328	-72.61499	8.36328	-7.021589
